,image_doc_id,user_doc_id,amount_dist,vendor_name_dist,vendor_address_dist,date_dist,amount_img,amount_user,date_img,date_user,vendor_address_img,vendor_address_user,vendor_name_img,vendor_name_user,sum
158,00d0258506946,00d0989196649,9.879999999999999,,12.089323997497559,9.6076078414917,12.00,2.12,08/04/2018,2018-2-1,"lot F36, First Floor, fean Mall Bdr Data’ Onn, No.3 Jin Dato' Onn 3, Bar Dato’ Onn 81100 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
159,00d0826414442(1),00d0989196649,5.28,19.102975845336914,,11.286023139953613,7.40,2.12,10/02/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",& BEST RESTAURANT,SYARIKAT PERNIAGAAN GIN KEE,
160,00d0121860229,00d0989196649,67.08,12.257084846496582,12.004751205444336,,69.20,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",D.I.¥. (M) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
161,00d0215894408,00d0989196649,66.78,,11.132420539855957,9.036828994750977,68.90,2.12,11/05/2018,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
163,00d0407044350,00d0989196649,8.239999999999998,,11.360644340515137,11.852228164672852,10.36,2.12,30/09/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
164,00d0396057665,00d0989196649,80.88,,9.420245170593262,8.582438468933105,83.00,2.12,23/03/2018,2018-2-1,"NO 183, Jalan Wangsa Delima 12 Wangsa Link, Wangsa Maju, 53300 Kuala Lumpur","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
165,00d0864913249,00d0989196649,2.4799999999999995,,10.861242294311523,12.680746078491211,4.60,2.12,23-,2018-2-1,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
166,00d0182384739,00d0989196649,20.869999999999997,,11.102938652038574,11.736539840698242,22.99,2.12,24/08/2017,2018-2-1,"Lot 3, Jalan@elabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
171,00d0902256238,00d0989196649,4.21,,10.861242294311523,8.647001266479492,6.33,2.12,2018,2018-2-1,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
172,00d0902256238,00d0989196649,4.58,,10.861242294311523,8.647001266479492,6.70,2.12,2018,2018-2-1,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
174,00d0403711886(1),00d0989196649,21.2,,1.652890920639038,9.440065383911133,23.32,2.12,10/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
175,00d0696021247,00d0989196649,7.64,,11.831461906433105,10.327421188354492,9.76,2.12,23-04-2017,2018-2-1,"G-26, GRD FLOOR,CITTA MALL, NO 1, JALAN PJU, 1A/4B, JLN Pu 1,ARA DAMANSARA, 47301 PETALING JAYA. SELANGOR. ;","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
176,00d0696021247,00d0989196649,111.67999999999999,,11.831461906433105,10.327421188354492,113.80,2.12,23-04-2017,2018-2-1,"G-26, GRD FLOOR,CITTA MALL, NO 1, JALAN PJU, 1A/4B, JLN Pu 1,ARA DAMANSARA, 47301 PETALING JAYA. SELANGOR. ;","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
177,00d0876844472,00d0989196649,4.4799999999999995,,11.02439022064209,12.140863418579102,6.60,2.12,18-24,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
178,00d0508747957,00d0989196649,9.48,,11.56773853302002,9.345309257507324,11.60,2.12,03/04/2018,2018-2-1,"NO 33, 38, G F JALAN TEMENGGUNG 3/9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
180,00d0471481845,00d0989196649,13.280000000000001,13.822729110717773,12.004751205444336,,15.40,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",D.T.¥. (M) SON BHD,SYARIKAT PERNIAGAAN GIN KEE,
181,00d0577470816,00d0989196649,6.079999999999999,15.221454620361328,11.063695907592773,,8.20,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,8 1200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 02 Apr 2018,SYARIKAT PERNIAGAAN GIN KEE,
182,00d0802473715,00d0989196649,15.329999999999998,,12.004751205444336,,17.45,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
185,00d0628164309,00d0989196649,5.4799999999999995,15.567426681518555,11.02439022064209,,7.60,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 10 Apr 2018,SYARIKAT PERNIAGAAN GIN KEE,
186,00d0145695018,00d0989196649,17.709999999999997,,11.360644340515137,11.521138191223145,19.83,2.12,03/08/2017,2018-2-1,"Lot 3, Jalan PelaBur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
187,00d0854345015,00d0989196649,6.88,,,11.693009376525879,9.00,2.12,11/08/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
188,00d0854345015,00d0989196649,75.97999999999999,,,11.693009376525879,78.10,2.12,11/08/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
190,00d0453904564,00d0989196649,48.7,,11.472867012023926,11.648622512817383,50.82,2.12,19/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 4040 Shalt Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
192,00d0422368687,00d0989196649,73.58,,10.836935997009277,9.262674331665039,75.70,2.12,12/05/2018,2018-2-1,"1, Jalan Sutera Tanjung 8/4, Tmn Sutera Utama, 81300 Skudai, JB.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
195,00d0585896483,00d0989196649,18.55,,,12.178478240966797,20.67,2.12,27/07/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
196,00d0585896483,00d0989196649,18.55,,,12.178478240966797,20.67,2.12,27/07/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
197,00d0439076290,00d0989196649,65.97999999999999,,11.667911529541016,12.87440299987793,68.10,2.12,22-04-16,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 4, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
198,00d0450998902(1),00d0989196649,57.88,,11.872386932373047,10.892459869384766,60.00,2.12,11.02.18,2018-2-1,"Lot 1F-01802, 1st Flr,Paradigm Mall, No. 1 Jalan SS 7/264, Kelana Jaya, 47301 Petaling Jaya","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
202,00d0408489357,00d0989196649,6.28,15.120969772338867,11.02439022064209,,8.40,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 24 May 2018,SYARIKAT PERNIAGAAN GIN KEE,
204,00d0958758313,00d0989196649,139.88,,11.111977577209473,,142.00,2.12,,2018-2-1,"LOT 204 & 205, JALAN BATU 12 1/4 Wedwer) KG. DUSUN NANGING, 43100 HULU LANGAT, ~ SELANGOR DARUL EHSAN. ~","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
205,00d0981274700,00d0989196649,18.88,,14.980280876159668,,21.00,2.12,,2018-2-1,BOOK CO. (M) SDN BHD,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
206,00d0981274700,00d0989196649,18.88,,9.632148742675781,,21.00,2.12,,2018-2-1,"No 8, Jalan 7/118B, Desa Tun Razak 56000 Kuala Lumpur, Malaysia","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
209,00d0459172796,00d0989196649,28.7,,11.360644340515137,,30.82,2.12,,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
210,00d0459172796,00d0989196649,21.56,,11.360644340515137,,23.68,2.12,,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
213,00d0191077139,00d0989196649,6.9799999999999995,,10.861242294311523,8.149093627929688,9.10,2.12,19-03-2018,2018-2-1,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
216,00d0809037791,00d0989196649,2.6799999999999997,,10.861242294311523,8.82232666015625,4.80,2.12,26-05-2018,2018-2-1,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
217,00d0714317145,00d0989196649,37.88,16.25421905517578,,11.416518211364746,40.00,2.12,12/09/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",HARDWARE ENTERPERI SE {,SYARIKAT PERNIAGAAN GIN KEE,
218,00d0547632877,00d0989196649,0.5800000000000001,12.257084846496582,12.004751205444336,,2.70,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",D.I.¥. (M) SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
219,00d0697219524,00d0989196649,18.88,,10.587647438049316,9.52575969696045,21.00,2.12,24-Mar-2018,2018-2-1,"No 5, Jalan Kenari 2, Bandar Puchong Jaya, 47100 Puchong, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
220,00d0333208815,00d0989196649,6.079999999999999,14.868745803833008,10.921388626098633,,8.20,2.12,,2018-2-1,"; 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",UNIHAKKA INTERNATIONAL SDN BHD 16 Apr 2018,SYARIKAT PERNIAGAAN GIN KEE,
221,00d0606540603,00d0989196649,5.83,,1.652890920639038,8.883939743041992,7.95,2.12,12/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
222,00d0828214133,00d0989196649,72.08,,1.652890920639038,9.048924446105957,74.20,2.12,24/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
223,00d0876837917,00d0989196649,53.88,,16.62005043029785,9.363747596740723,56.00,2.12,30/03/2018,2018-2-1,15000 KHEMISSET,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
225,00d0242626168,00d0989196649,4.88,,10.195079803466797,12.443605422973633,7.00,2.12,171012018,2018-2-1,"NO 1&3, Jalan Wangsa Delima 12, Wangsa Link, Wangsa Maju, 53300 Kuala Lumpur","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
227,00d0400479663,00d0989196649,42.61,,12.136540412902832,9.150249481201172,44.73,2.12,04/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, $3200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
228,00d0400479663,00d0989196649,40.080000000000005,,12.136540412902832,9.150249481201172,42.20,2.12,04/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, $3200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
230,00d0308106888,00d0989196649,4.28,,12.096650123596191,9.7138671875,6.40,2.12,20/04/2018,2018-2-1,"10-18,JLN KEBUDAYAAN 16,TMN U 81300 JOHOR BAHRU.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
231,00d0308106888,00d0989196649,4.28,,12.096650123596191,9.7138671875,6.40,2.12,20/04/2018,2018-2-1,"10-18,JLN KEBUDAYAAN 16,TMN U 81300 JOHOR BAHRU.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
233,00d0552638268,00d0989196649,29.33,,12.14895248413086,10.752982139587402,31.45,2.12,O7/01/18,2018-2-1,"No 8, Jalan 7/1198, Desa Tun","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
234,00d0552638268,00d0989196649,29.33,,16.60098648071289,10.752982139587402,31.45,2.12,O7/01/18,2018-2-1,Nalaysis KL FESTIVAL CITY MALL,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
235,00d0542157895,00d0989196649,38.88,,14.980280876159668,11.303343772888184,41.00,2.12,27/02/18,2018-2-1,BOOK CO. (M) SDN BHD,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
236,00d0542157895,00d0989196649,38.88,,9.745863914489746,11.303343772888184,41.00,2.12,27/02/18,2018-2-1,"No 8, Jalan 7/1186, Desa Tun Kazak 56000 Kuala Lumpur, Malaysia","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
237,00d0788646334,00d0989196649,119.78,,10.949790954589844,12.527152061462402,121.90,2.12,2670572018,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
238,00d0600715913,00d0989196649,5.58,,,9.082247734069824,7.70,2.12,29/06/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
239,00d0968376605,00d0989196649,177.98,,12.471009254455566,,180.10,2.12,,2018-2-1,"LANE PHARMACY SON BHD 33 JLN BANGAU 1,KEPONG BARU, S2100 KEPONG KL","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
240,00d0797433528,00d0989196649,35.68,,12.004751205444336,13.585736274719238,37.80,2.12,17,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
241,00d0948775947,00d0989196649,1.58,,11.897661209106445,16.332643508911133,3.70,2.12,FamilyMart Haxincone Resources Sdn Bhd,2018-2-1,"16A, Jalan Astaka U8/83, Bukit Jelutong 40150 Shah Alan, Selangor D.E.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
242,00d0592371977,00d0989196649,61.480000000000004,,,9.135790824890137,63.60,2.12,08/02/2018,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
246,00d0128862298,00d0989196649,135.32999999999998,16.60374641418457,12.078103065490723,,137.45,2.12,,2018-2-1,"LOT P.T, 211, JALAN ANGSA, TAHAN BERKELEY “$1150 KLANG, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",99 SPEED MART 5/,SYARIKAT PERNIAGAAN GIN KEE,
247,00d0928411057,00d0989196649,30.580000000000002,,11.025007247924805,,32.70,2.12,,2018-2-1,"NO.23 BATU 10, TAMAN SE of JALAN KAPAR, 42200 KLANG, S' NTOSA, ANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
250,00d0970540567,00d0989196649,6.079999999999999,16.3631534576416,11.309035301208496,,8.20,2.12,,2018-2-1,"42, Jalan Tampol 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",INTERNATIONAL SDN BHD 12 Mar 2018,SYARIKAT PERNIAGAAN GIN KEE,
253,00d0785646736,00d0989196649,2.6799999999999997,,10.861242294311523,7.773705959320068,4.80,2.12,14-03-2018,2018-2-1,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
254,00d0379996414,00d0989196649,6.079999999999999,,15.187824249267578,,8.20,2.12,,2018-2-1,"23, | UNIHAKKA INTERNATIONAL SDN BHD 19 Mar 2018","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
255,00d0379996414,00d0989196649,6.079999999999999,,10.86201000213623,,8.20,2.12,,2018-2-1,"12, Jalan Tampoi 7/4,Kawasan Perindustian ‘Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
258,00d0749169797,00d0989196649,12.23,,11.458230972290039,12.969862937927246,14.35,2.12,28/08/7017,2018-2-1,"Lot 3, Jala Pelabur 23/1, 40300 Alam, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
259,00d0914854329,00d0989196649,6.079999999999999,15.860112190246582,11.2009916305542,,8.20,2.12,,2018-2-1,"42, Jalan Tampoi 7/4,Kawasan Perindustrian ‘Tampoi,81200 Johor Bahru, Johor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",SDN BHD. 14 Mar 2018,SYARIKAT PERNIAGAAN GIN KEE,
264,00d0980207211,00d0989196649,12.780000000000001,14.332683563232422,,12.54859447479248,14.90,2.12,05/09/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X /U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
267,00d0435587221,00d0989196649,4.24,,1.652890920639038,8.579190254211426,6.36,2.12,13/01/2018,2018-2-1,"NO 290, JALAN AIR PANAS, SETAPAK, 53200, KUALA LUMPUR.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
268,00d0726056883,00d0989196649,1.9799999999999995,,10.861242294311523,13.030220031738281,4.10,2.12,26-06-,2018-2-1,"No.2, Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
269,00d0530594360,00d0989196649,7.4799999999999995,,,,9.60,2.12,,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
270,00d0818342590,00d0989196649,36.78,17.483909606933594,8.796096801757812,,38.90,2.12,,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
271,00d0818342590,00d0989196649,35.88,17.483909606933594,8.796096801757812,,38.00,2.12,,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN BHD,SYARIKAT PERNIAGAAN GIN KEE,
272,00d0843646516,00d0989196649,15.77,,11.360644340515137,12.18779182434082,17.89,2.12,09/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
273,00d0843646516,00d0989196649,15.77,,11.360644340515137,12.18779182434082,17.89,2.12,09/10/2017,2018-2-1,"Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor.","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
274,00d0513207673,00d0989196649,11.68,,10.818395614624023,,13.80,2.12,,2018-2-1,"18,JALAN PERMAS 10/7 BANDAR BARU PERMAS JAYA, MASAI,JOHOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
276,00d0745331693,00d0989196649,85.33,,11.174325942993164,,87.45,2.12,,2018-2-1,"LOT 276 JALAN BANTING 43800 DENGKIL, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
277,00d0675769257,00d0989196649,33.88,14.56857681274414,,10.859156608581543,36.00,2.12,14/12/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.","STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",SYARIKAT PERNIAGAAN GIN KEE,
278,00d0945445352,00d0989196649,48.68,,12.004751205444336,,50.80,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
279,00d0641642649,00d0989196649,12.829999999999998,19.102975845336914,,11.634161949157715,14.95,2.12,20/03/2017,2018-2-1,,"NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",& BEST RESTAURANT,SYARIKAT PERNIAGAAN GIN KEE,
280,00d0338271694,00d0989196649,59.88,17.098587036132812,8.770002365112305,,62.00,2.12,,2018-2-1,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM 43600 DENGKIL, SELANGOR,","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",THREE SEAFOOD RESTAURANT SDN 1,SYARIKAT PERNIAGAAN GIN KEE,
281,00d0389135415,00d0989196649,42.88,15.201692581176758,12.004751205444336,,45.00,2.12,,2018-2-1,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",. Yo & MR. D.1.¥. (KUCHAI) SON BHO,SYARIKAT PERNIAGAAN GIN KEE,
282,00d0178282813,00d0989196649,3.88,,10.701822280883789,9.371444702148438,6.00,2.12,28/06/2018,2018-2-1,"NO. 9, JALAN 16/11,,46350,PETALING JAYA,SELANGOR","NO 290, JALAN AIR PANAS, SETAPAK, 5320, KUALA LUMPUR.",,SYARIKAT PERNIAGAAN GIN KEE,
